Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,has characteristic,has parameter,has Runge-Kutta method order,has type,http://data.bioontology.org/metadata/prefixIRI,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.org/dc/terms/created,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/rights,http://www.biomodels.net/kisao/KISAO#isImplementedIn,http://www.biomodels.net/kisao/KISAO#isOrganizational,http://www.w3.org/2004/02/skos/core#altLabel,http://www.w3.org/2004/02/skos/core#definition,is characteristic of,is generalization of,is hybrid of,is parameter of,is similar to,is used by,uses
http://www.biomodels.net/kisao/KISAO#KISAO_0000492,asynchronous updating policy,,An updating policy where all enabled transitions (events) occur independently. Thus a state has as many successors as the number of transitions enabled in this state.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000451,,,,,kisao:KISAO_0000492,,,,,,,,An updating policy where all enabled transitions (events) occur independently. Thus a state has as many successors as the number of transitions enabled in this state.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000634,scaled property,,,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000820,,,,,kisao:KISAO_0000634,,2021-06-04|JRK,,,,,,,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000238,type of method,,"A characteristic describing the way the method finds a solution, specifically whether it solves an equation involving only the current state of the system (explicit) or both the current and the later one (implicit). ",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000097,,,,,kisao:KISAO_0000238,,,AZ,,,true,,"A characteristic describing the way the method finds a solution, specifically whether it solves an equation involving only the current state of the system (explicit) or both the current and the later one (implicit). ",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000594,order,,Order of method,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000243,,,,,kisao:KISAO_0000594,,2020-10-29,JRK,,,,,Order of method,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000397,preconditioning technique,,"Preconditioning is simply a means of transforming the original linear system into one which has the same solution, but which is likely to be easier to solve with an iterative solver.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000000,,,,,kisao:KISAO_0000397,,2011-07-19,AZ,,,,,"Preconditioning is simply a means of transforming the original linear system into one which has the same solution, but which is likely to be easier to solve with an iterative solver.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000331,exact R-leaping algorithm,ER-leap method|exact accelerated stochastic simulation algorithm|exact R-leap method,"We present a SSA which, similar to R-leap [http://identifiers.org/biomodels.kisao/KISAO_0000330], accelerates SSA [http://identifiers.org/biomodels.kisao/KISAO_0000029] by executing multiple reactions per algorithmic step, but which samples the reactant trajectories from the same probability distribution as the SSA. This 'exact R-leap' or 'ER-leap' algorithm is a modification of the R-leap algorithm which is both exact and capable of substantial speed-up over SSA.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000621,,,,,kisao:KISAO_0000331,,2011-06-03,AZ,,,,ER-leap method|exact accelerated stochastic simulation algorithm|exact R-leap method,"We present a SSA which, similar to R-leap [http://identifiers.org/biomodels.kisao/KISAO_0000330], accelerates SSA [http://identifiers.org/biomodels.kisao/KISAO_0000029] by executing multiple reactions per algorithmic step, but which samples the reactant trajectories from the same probability distribution as the SSA. This 'exact R-leap' or 'ER-leap' algorithm is a modification of the R-leap algorithm which is both exact and capable of substantial speed-up over SSA.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000364,Adams predictor-corrector method,,The combination of evaluating a single explicit integration method ('Adams-Bashforth method' [http://identifiers.org/biomodels.kisao/KISAO_0000279]) (the predictor step) in order to provide a good initial guess for the successive evaluation of an implicit method ('Adams-Moulton method' [http://identifiers.org/biomodels.kisao/KISAO_0000280]) (the corrector step) using iteration.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000289,,,,,kisao:KISAO_0000364,,2011-06-16,AZ,,GSL,,,The combination of evaluating a single explicit integration method ('Adams-Bashforth method' [http://identifiers.org/biomodels.kisao/KISAO_0000279]) (the predictor step) in order to provide a good initial guess for the successive evaluation of an implicit method ('Adams-Moulton method' [http://identifiers.org/biomodels.kisao/KISAO_0000280]) (the corrector step) using iteration.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000499,dynamic flux balance analysis,DFBA,Dynamic flux balance analysis (DFBA) enables the simulation of dynamic biological systems by assuming organisms reach steady state rapidly in response to changes in the extracellular environment. DFBA couples flux balance analysis (FBA) [http://identifiers.org/biomodels.kisao/KISAO_0000437] model approaches with dynamic model approaches.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000622|http://www.biomodels.net/kisao/KISAO#KISAO_0000352,,,,,kisao:KISAO_0000499,,2017-09-12,AZ,,,true,DFBA,Dynamic flux balance analysis (DFBA) enables the simulation of dynamic biological systems by assuming organisms reach steady state rapidly in response to changes in the extracellular environment. DFBA couples flux balance analysis (FBA) [http://identifiers.org/biomodels.kisao/KISAO_0000437] model approaches with dynamic model approaches.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000608,Hierarchical flux balance analysis,Hierarchical FBA|hFBA,"Method for constraint-based simulation of hierarchically organized models, such as a model of a cellular population where each cell in the population is represented by the same species and reactions.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000437,,,,,kisao:KISAO_0000608,,2021-01-25,JRK,,https://identifiers.org/biosimulators/ibiosim,,Hierarchical FBA|hFBA,"Method for constraint-based simulation of hierarchically organized models, such as a model of a cellular population where each cell in the population is represented by the same species and reactions.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000242,error control parameter,,Parameter controlling method accuracy.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000201,,,,,kisao:KISAO_0000242,,,AZ,,,true,,Parameter controlling method accuracy.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000377,one-step method,,A numerical method for differential equations which uses one starting value at each step.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000000,,,,,kisao:KISAO_0000377,,2011-06-30,AZ,,,true,,A numerical method for differential equations which uses one starting value at each step.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000645,objective value,,Value of an objective function such as of a constraint-based model.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000831,,,,,kisao:KISAO_0000645,,2021-06-04,JRK,,,,,Value of an objective function such as of a constraint-based model.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000612,implicit 4th order Runge-Kutta method at Gaussian points,RK4IMP,,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000064,,,,,kisao:KISAO_0000612,,2021-01-25,JRK,,https://identifiers.org/biosimulators/ibiosim,,RK4IMP,,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000470,optimization algorithm,optimization method,An optimization algorithm tries to find the minumum or maximum of an arbitrary function. It takes a function of one or several variables and determines the values for the variables so that the function value is optimal.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000000,,,,,kisao:KISAO_0000470,,2015-04-23,AZ,,,true,optimization method,An optimization algorithm tries to find the minumum or maximum of an arbitrary function. It takes a function of one or several variables and determines the values for the variables so that the function value is optimal.,,,,,,,
http://www.biomodels.net/kisao/KISAO#_KISAO_0000811,Stoichiometry matrix,Full stochiometry matrix,The (full) stoichiometry matrix. The dimensions are species by reactions.,false,,,http://www.biomodels.net/kisao/KISAO#_KISAO_0000800,,,,,kisao:_KISAO_0000811,,06-03-2021,LPS,,,,Full stochiometry matrix,The (full) stoichiometry matrix. The dimensions are species by reactions.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000003,weighted stochastic simulation algorithm,weighted SSA,"The weighted Stochastic Simulation Algorithm manipulates the probabilities measure of biochemical systems by sampling, in order to increase the fraction of simulation runs exhibiting rare events.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000333,,,,,kisao:KISAO_0000003,,24JAN2009,NLN,,,,weighted SSA,"The weighted Stochastic Simulation Algorithm manipulates the probabilities measure of biochemical systems by sampling, in order to increase the fraction of simulation runs exhibiting rare events.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000501,DOA-DFBA,dynamic optimization approach dynamic flux balance analysis|DOA,Dynamic Flux Balance Analysis (DFBA) [http://identifiers.org/biomodels.kisao/KISAO_0000499] couples flux balance analysis (FBA) [http://identifiers.org/biomodels.kisao/KISAO_0000437] model approaches with dynamic model approaches. The dynamic optimization approach (DOA) discretizes the time horizon and optimizes simultaneously over the entire time period of interest by solving a nonlinear programming problem (NLP).,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000499,,,,,kisao:KISAO_0000501,,2017-09-12,AZ,,DFBAlab,,dynamic optimization approach dynamic flux balance analysis|DOA,Dynamic Flux Balance Analysis (DFBA) [http://identifiers.org/biomodels.kisao/KISAO_0000499] couples flux balance analysis (FBA) [http://identifiers.org/biomodels.kisao/KISAO_0000437] model approaches with dynamic model approaches. The dynamic optimization approach (DOA) discretizes the time horizon and optimizes simultaneously over the entire time period of interest by solving a nonlinear programming problem (NLP).,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000381,midpoint method,,"The midpoint method is an explicit method for approximating the solution of the initial value problem y' = f(x,y);  y(x0) = y0 at x for a given step size h. For the midpoint method the derivative of y(x) is approximated by the symmetric difference y'(x) = ( y(x+h) - y(x-h) ) / 2h + O(h2).",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000064,,,,,kisao:KISAO_0000381,,2011-07-01,AZ,,,,,"The midpoint method is an explicit method for approximating the solution of the initial value problem y' = f(x,y);  y(x0) = y0 at x for a given step size h. For the midpoint method the derivative of y(x) is approximated by the symmetric difference y'(x) = ( y(x+h) - y(x-h) ) / 2h + O(h2).",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000057,Brownian diffusion Smoluchowski method,,"In the Brownian diffusion Smoluchowski method, ''each molecule is treated as a point-like particle that diffuses freely in three-dimensional space. When a pair of reactive molecules collide, such as an enzyme and its substrate, a reaction occurs and the simulated reactants are replaced by products. [..] Analytic solutions are presented for some simulation parameters while others are calculated using look-up tables''. Supported chemical processes include molecular diffusion, treatment of surfaces, zeroth-order-, unimolecular-, and bimolecular reactions.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000056,,,,,kisao:KISAO_0000057,,,,,Smoldyn,,,"In the Brownian diffusion Smoluchowski method, ''each molecule is treated as a point-like particle that diffuses freely in three-dimensional space. When a pair of reactive molecules collide, such as an enzyme and its substrate, a reaction occurs and the simulated reactants are replaced by products. [..] Analytic solutions are presented for some simulation parameters while others are calculated using look-up tables''. Supported chemical processes include molecular diffusion, treatment of surfaces, zeroth-order-, unimolecular-, and bimolecular reactions.",,,,,,,
